list_id,host_id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9510385,49279577,2,26,5/22/19,0.75,1,128
9511490,240471,3,6,6/2/17,0.14,2,188
9511685,49286334,1,1,1/6/16,0.02,1,0
9512372,4110869,30,10,6/16/19,0.23,2,359
9512472,33136017,1,0,,,1,0
9513152,20019653,1,1,12/28/15,0.02,1,0
9513278,49293535,3,2,5/26/16,0.05,1,0
9513287,49293531,80,0,,,3,25
9513379,24295818,10,0,,,1,0
9513511,49293611,7,9,6/26/19,0.25,1,364
9513743,49295995,30,5,6/14/19,0.12,1,263
9514193,48936457,7,36,8/19/18,0.84,1,164
9514730,2005639,1,0,,,1,0
9514772,5668894,5,2,6/20/17,0.05,1,0
9514805,912101,5,0,,,1,0
9514860,16675838,1,0,,,1,0
9514935,38342237,2,0,,,1,0
9515597,49305338,1,0,,,1,0
9515733,888939,2,8,4/1/18,0.35,1,0
9516142,42597922,1,87,6/16/19,1.99,1,151
9517131,42807409,3,0,,,1,0
9517488,31248442,2,1,5/21/18,0.07,1,0
9519514,3338222,6,1,1/4/19,0.16,1,290
9520489,14466771,180,0,,,1,0
9521009,34066586,14,0,,,1,0
9521704,14391637,1,3,1/2/16,0.07,1,0
9522763,1216362,2,45,6/23/19,1.08,4,345
9523488,19733878,3,4,1/1/17,0.11,1,0
9523761,39072477,10,2,12/21/15,0.05,1,0
9524033,37606128,1,6,7/4/16,0.14,1,0
9525241,2787066,4,8,5/18/17,0.18,1,0
9525335,49347979,1,2,12/25/15,0.05,1,0
9525490,41094794,3,2,1/3/16,0.05,1,0
9525925,8702561,90,78,5/16/19,1.83,1,126
9527309,5341236,2,30,11/7/18,0.68,2,0
9528920,3906464,99,6,1/1/16,0.14,1,83
9529332,49364392,3,104,6/20/19,2.52,1,249
9529493,1461344,3,20,7/1/19,0.46,1,128
9529607,43333475,1,3,4/2/19,0.9,1,178
9529662,47993495,2,80,6/23/19,1.83,4,158
9530079,49367316,5,0,,,1,0
9530293,21100276,4,70,3/7/19,1.61,1,0
9530381,47993495,2,155,6/12/19,3.55,4,141
9530515,47993495,2,169,6/30/19,3.87,4,166
9531148,16098958,30,1,1/9/16,0.02,96,280
9531437,4455698,20,2,5/10/19,0.25,3,330
9532048,485349,1,0,,,1,0
9532665,49379520,1,0,,,1,0
9533058,24120376,4,1,4/10/17,0.04,1,0
9533144,12260878,2,0,,,1,0
9534327,12449641,10,0,,,2,0
9538618,396819,3,4,3/7/17,0.13,1,0
9539912,49411357,14,0,,,1,0
9540193,49412548,1,28,5/25/19,0.65,1,27
9540414,2027404,7,46,6/19/19,1.06,1,254
9540974,6904334,2,0,,,1,0
9541017,55480,1,0,,,1,0
9541320,19698371,5,2,1/4/19,0.05,1,0
9541753,11460541,1,1,6/22/16,0.03,1,0
9541921,13262455,5,1,9/15/16,0.03,3,0
9542259,13778440,2,95,6/23/19,2.19,1,315
9542827,2966628,1,2,1/1/16,0.05,1,0
9543557,48498097,3,0,,,1,0
9543637,10681247,3,31,2/16/19,0.73,1,0
9543678,49413208,5,4,10/10/18,0.1,2,269
9544242,17888644,2,39,5/27/19,1.14,1,19
9544410,49015331,2,88,6/28/19,2.01,2,278
9544812,16098958,30,0,,,96,327
9544914,22423049,2,100,7/31/17,2.28,1,0
9545059,49431548,1,1,12/3/15,0.02,1,0
9545498,40316314,1,1,11/29/15,0.02,2,0
9546039,49435973,3,102,6/11/19,2.46,1,171
9546695,34000566,2,0,,,1,0
9546994,45595980,30,10,1/7/19,0.41,12,13
9547361,45595980,30,11,4/29/19,0.3,12,28
9547920,24337956,1,1,1/5/16,0.02,1,0
9548422,5053976,12,2,5/4/16,0.05,3,281
9548756,21188854,2,0,,,1,0
9549544,49451877,2,2,12/30/16,0.05,1,0
9549937,24170584,1,1,12/10/16,0.03,2,0
9550171,49455312,2,14,5/21/17,0.41,1,0
9550485,34691404,3,2,3/5/16,0.05,1,0
9550620,48983104,2,72,4/20/19,1.68,3,81
9550714,48399349,2,1,10/10/16,0.03,1,0
9550807,21787440,1,1,1/1/16,0.02,2,0
9550884,1459446,3,4,11/4/18,0.09,1,290
9551417,49349133,2,31,6/9/19,0.7,1,160
9555648,23815371,1,126,6/11/19,3.2,1,245
9556028,41863600,5,4,12/28/18,0.22,1,0
9556983,49485109,6,18,6/9/19,0.51,1,4
9558052,49489331,2,1,1/10/16,0.02,1,0
9559239,608275,3,1,1/3/16,0.02,1,0
9559335,49494701,1,176,6/22/19,4.02,1,297
9560034,23854797,1,1,6/6/16,0.03,1,0
9560584,17493980,30,0,,,1,67
9561251,49502599,1,1,12/13/15,0.02,1,0
9561650,2316568,1,0,,,1,0
9562515,253057,55,10,5/7/18,0.23,1,0
9562872,49509847,3,88,7/1/19,2.49,1,357
9563266,49511227,2,60,6/15/19,1.36,2,118
9563436,7969836,2,4,6/4/16,0.09,1,0
9563529,48937383,1,0,,,1,0
9563868,49513668,2,180,6/26/19,4.13,1,253
9563873,49514708,4,42,7/7/19,0.98,1,228
9564986,5532810,2,42,11/24/18,1.33,2,244
9571665,1401835,3,17,6/9/19,0.49,3,355
9572219,43298076,2,12,5/13/19,0.28,4,45
9572448,49482081,1,1,12/10/15,0.02,1,0
9573394,26787684,2,0,,,1,0
9573876,49561278,4,1,1/2/16,0.02,1,0
9574823,2699292,3,39,6/13/19,0.94,1,54
9574936,49566321,2,18,4/4/17,0.41,1,365
9574953,4025647,7,3,1/2/19,0.08,1,216
9575089,48966726,2,35,5/5/19,0.9,1,8
9575562,23254783,3,43,7/7/19,1.03,1,0
9575567,7252221,14,5,6/30/19,0.24,2,21
9575790,43632142,3,0,,,1,220
9575809,49570763,1,0,,,1,0
9575903,1115741,30,6,5/19/18,0.14,1,8
9575930,16417917,2,17,6/14/19,0.39,1,0
9575961,69510,3,0,,,1,0
9576230,10619345,1,1,2/15/16,0.02,1,0
9576278,21091779,1,113,6/3/19,2.89,3,288
9576478,49572701,3,69,6/11/19,1.61,1,226
9576812,4562182,30,57,6/27/19,1.32,4,224
9577006,44620317,2,33,2/19/18,0.75,4,280
9577296,49577355,2,185,6/21/19,4.24,1,250
9577748,4451240,14,1,1/17/16,0.02,1,0
9577777,1439333,6,79,7/4/19,1.9,1,81
9577968,3389541,1,117,6/24/19,2.82,1,96
9578181,19510808,2,2,5/20/18,0.05,1,0
9578325,1407251,1,120,6/22/19,2.73,2,275
9578639,2335786,4,10,5/5/19,0.26,1,0
9578683,49511227,1,120,3/19/18,2.74,2,0
9578848,20510488,5,0,,,1,0
9579542,49287218,2,27,6/23/19,0.63,1,8
9580218,49592958,1,0,,,1,0
9585027,45632792,1,2,12/5/15,0.05,2,0
9585339,49616729,2,5,4/18/16,0.12,1,0
9586086,397900,4,0,,,1,0
9586258,27065592,1,2,1/2/16,0.05,1,0
9587933,47933513,2,8,5/19/19,0.39,1,3
9588196,4739974,4,0,,,1,0
9588699,6697886,1,0,,,2,0
9588828,49630478,4,1,12/29/15,0.02,1,0
9588992,9910378,14,0,,,1,0
9589030,10061428,1,6,8/20/16,0.14,1,0
9589086,21086012,1,4,8/22/16,0.09,1,0
9589179,6312670,20,1,12/30/15,0.02,1,0
9590519,49383811,1,142,6/25/19,3.52,1,58
9590866,49641082,1,0,,,1,0
9591852,49645950,3,12,4/27/19,0.28,2,3
9591913,34503055,14,9,2/3/19,0.21,1,285
9592655,49649740,5,0,,,1,0
9592781,12982906,3,19,6/17/19,0.44,3,0
9593093,49651648,1,0,,,1,0
9594892,10651357,3,2,1/5/16,0.05,1,0
9594995,49661200,1,287,6/21/19,6.57,1,198
9595222,4397614,1,0,,,1,0
9595353,49662115,3,0,,,1,0
9595863,33906084,4,1,12/23/15,0.02,1,0
9596551,37058836,1,1,1/1/16,0.02,1,0
9596608,4931159,4,17,4/21/19,0.55,1,0
9596708,47705853,2,93,6/20/19,2.14,3,232
9596854,21498793,3,21,12/30/18,0.56,1,15
9597031,49671297,3,27,8/27/18,0.63,1,107
9597111,47705853,2,5,10/2/18,0.11,3,252
9597258,32379616,5,17,5/31/19,0.4,2,313
9597325,2736439,3,54,6/19/19,1.26,1,331
9597627,37450458,1,118,6/30/19,2.74,2,216
9597629,24951732,2,0,,,1,0
9602518,11491789,4,64,5/21/19,1.54,1,159
9603611,47710992,2,9,12/10/17,0.27,1,1
9603803,23193,2,5,4/8/19,0.12,4,87
9603991,6725302,2,0,,,1,0
9605039,2513586,7,1,1/1/16,0.02,1,0
9606832,49709755,1,0,,,1,0
9607482,36380016,1,7,1/27/16,0.16,1,0
9607855,46222477,2,61,10/30/17,1.4,1,0
9607952,6590142,2,5,7/23/16,0.13,1,0
9607995,45100854,5,4,2/22/17,0.09,2,0
9609049,2816129,4,25,5/26/19,0.58,1,6
9609246,49720830,1,1,12/31/15,0.02,1,0
9609762,9144442,3,9,12/31/16,0.21,1,0
9609800,12651062,3,2,9/17/18,0.05,1,5
9609825,27158859,4,15,9/15/17,0.38,1,0
9610704,15337454,1,1,1/5/16,0.02,1,0
9610982,47511212,2,4,5/11/16,0.09,1,0
9611121,1192413,1,0,,,1,0
9611372,5238157,1,5,9/5/16,0.12,1,0
9611586,8797100,4,107,6/23/19,2.98,1,27
9612260,8871082,5,1,7/2/16,0.03,1,0
9612938,49736436,3,10,7/1/19,0.7,2,244
9613369,49737913,3,1,12/22/15,0.02,1,0
9613465,37626481,1,113,6/30/19,2.58,2,197
9613541,49738780,1,0,,,1,0
9613626,7371085,7,2,1/2/16,0.05,1,0
9614378,49742527,4,76,6/21/19,1.79,1,299
9614552,766920,2,4,4/18/16,0.09,1,0
9614672,7534128,1,0,,,1,0
9614785,6040624,1,138,6/22/19,3.14,1,225
9614933,32971323,14,0,,,1,0
9614969,49673620,3,10,1/2/19,0.23,1,0
9615209,49746656,5,1,8/13/16,0.03,1,0
9615417,6628233,4,0,,,1,0
9615485,35320945,2,5,3/25/17,0.14,1,0
9615727,3501254,5,1,1/6/16,0.02,1,66
9615815,16396714,3,1,7/8/17,0.04,3,0
9616453,49753169,2,1,1/6/16,0.02,1,0
9616729,49754509,2,1,12/30/15,0.02,1,0
9617219,47784768,2,70,6/23/19,1.6,2,253
9618477,38284667,160,2,12/14/15,0.05,2,363
9618986,49764808,2,96,6/23/19,2.5,2,357
9619848,1509237,2,5,5/2/19,0.12,2,177
9623722,518931,3,38,7/2/19,0.94,1,296
9624177,623474,6,0,,,1,0
9625266,41702722,7,0,,,1,0
9625826,11497855,10,1,1/12/16,0.02,1,0
9625926,156959,2,0,,,2,0
9627513,36792245,2,8,8/22/16,0.19,1,0
9628471,2247187,25,1,1/2/18,0.05,1,19
9630295,49807145,60,34,8/2/18,0.79,1,189
9630342,49807312,3,19,6/23/19,0.44,1,72
9631380,16098958,30,1,10/31/18,0.12,96,281
9631464,16098958,30,0,,,96,311
9633119,47640633,7,0,,,1,0
9633323,23312516,3,39,6/30/19,0.89,1,331
9633740,6753765,2,2,1/4/17,0.05,3,0
9633920,7631412,2,18,5/27/19,0.42,1,0
9634829,12298772,2,3,5/21/16,0.07,1,0
9634880,18330683,3,15,9/16/18,0.35,1,0
9635223,49827772,2,1,1/2/16,0.02,1,0
9635607,49831860,2,172,6/23/19,4.01,2,155
9635880,49742862,2,5,3/31/18,0.12,2,0
9635981,298841,2,22,5/14/19,0.51,1,48
9637937,24298532,1,85,6/29/19,2.23,1,335
9644430,11132113,3,1,1/9/16,0.02,1,0
9644961,7897771,3,3,1/26/16,0.07,1,0
9645073,49808435,3,145,6/20/19,3.31,1,110
9645338,14965776,5,5,8/4/17,0.12,1,0
9645768,49873719,7,0,,,1,0
9645934,2204011,4,11,1/15/19,0.31,1,15
9646346,18668835,1,0,,,1,0
9646874,1120455,7,0,,,1,0
9647235,49879147,1,0,,,1,0
9647450,47341341,28,2,12/9/15,0.05,1,365
9649558,48576700,2,179,6/15/19,4.18,2,228
9652170,49898234,7,0,,,1,0
9652365,16356851,5,24,5/19/19,0.56,2,179
9652413,17065519,1,1,12/26/15,0.02,1,0
9652438,8308648,1,5,7/9/18,0.14,2,0
9652591,22855974,2,53,6/30/19,1.33,1,39
9652949,433207,1,150,6/17/19,3.75,2,179
9653005,4878479,5,0,,,1,0
9654190,49907738,1,2,12/26/15,0.05,1,0
9660635,1633246,4,8,3/25/19,0.19,4,0
9660751,45166068,2,8,1/1/17,0.19,1,188
9662070,506208,1,2,7/24/16,0.06,1,0
9663062,3250450,30,3,11/7/18,0.08,18,310
9664497,32173907,3,6,4/14/17,0.14,1,0
9665709,49951208,2,0,,,1,0
9668485,49963831,1,123,6/10/19,3.07,1,264
9668948,13197498,7,0,,,1,0
9669305,49967558,1,3,1/1/16,0.07,1,0
9670233,49970809,1,141,7/1/19,3.29,1,302
9674142,49620552,1,156,7/2/19,3.59,4,208
9674453,49620552,3,8,1/2/19,0.19,4,274
9674869,49620552,1,14,6/16/19,0.32,4,89
9674880,30312537,3,0,,,1,0
9675061,23048845,2,0,,,1,0
9675064,49991005,2,214,6/8/19,4.89,1,82
9675609,5480274,2,9,11/6/17,0.41,1,0
9676482,9966670,3,42,7/2/19,0.98,1,226
9676890,1387286,1,1,4/2/16,0.03,2,0
9677744,50001302,4,63,4/16/18,1.56,1,0
9677912,50001799,2,26,6/30/19,0.61,1,8
9678112,229109,40,4,7/21/18,0.16,2,0
9678327,5731898,5,8,8/28/17,0.19,2,0
9678488,50003858,1,5,4/16/17,0.12,1,0
9678870,50005319,4,0,,,1,0
9679058,5731898,3,28,12/10/17,0.65,2,0
9679278,50006995,1,1,1/5/16,0.02,1,0
9679289,50006975,1,1,1/5/16,0.02,1,0
9679310,25165109,2,1,12/13/15,0.02,1,0
9679337,4369380,3,11,5/22/17,0.26,1,0
9679935,24199235,3,0,,,1,3
9682617,50015739,2,13,4/24/17,0.3,1,0
9682862,50016613,3,1,3/28/16,0.03,1,0
9682898,17261034,12,1,1/1/17,0.03,1,0
9683486,39093118,1,0,,,1,0
9683691,1885068,1,0,,,1,0
9684366,16024390,1,0,,,1,0
9684503,50024703,3,6,10/7/17,0.14,1,0
9684732,11054692,1,0,,,1,0
9684998,6115134,4,13,3/8/19,0.3,1,0
9685104,46846064,3,32,12/29/18,0.9,2,0
9685114,33833815,1,0,,,1,0
9685158,28191353,7,0,,,1,0
9685213,50028109,1,0,,,1,0
9685865,50031308,4,47,7/3/19,1.09,1,304
9686167,50032395,1,7,4/2/16,0.16,2,188
9689359,50045329,3,52,6/29/19,1.2,1,291
9689477,42694270,4,6,8/2/17,0.14,1,0
9690687,2088995,2,1,4/10/19,0.33,1,0
9691204,50053165,1,1,12/31/15,0.02,1,0
9691842,38596175,7,0,,,1,0
9692074,34796316,7,1,1/18/16,0.02,1,0
9692090,9507017,10,0,,,1,0
9692205,42950170,4,2,3/10/17,0.05,1,0
9692740,50013026,1,2,12/4/15,0.05,1,0
9693080,634195,4,2,8/11/16,0.05,1,0
9693821,35321358,6,0,,,1,0
9694001,28422539,7,0,,,1,0
9694297,50064597,2,5,8/21/17,0.12,1,0
9694633,3245480,4,4,1/1/19,0.09,1,0
9695052,50068597,2,112,7/2/19,2.6,3,316
9695552,14651590,7,4,1/4/17,0.09,1,0
9696139,2024620,2,9,9/7/17,0.27,1,130
9696307,25499953,2,1,2/14/16,0.02,1,0
9696357,48678883,1,136,6/19/19,3.12,1,258
9696653,5291029,1,111,2/25/19,2.57,1,0
9697749,43380791,10,1,1/6/16,0.02,1,0
9697969,50080673,1,0,,,1,0
9698613,50084376,1,2,1/5/16,0.05,1,0
9698691,50084137,7,2,1/31/16,0.05,1,0
9698905,2262706,1,2,4/23/17,0.06,1,0
9698992,43298076,2,24,6/14/19,0.55,4,97
9699378,24445542,2,0,,,1,0
9699559,3655401,3,2,1/2/16,0.05,1,0
9703075,38014669,7,38,5/24/19,0.94,1,355
9705782,8144242,2,24,7/4/17,0.56,1,0
9705958,20007675,2,4,1/13/16,0.09,1,0
9706724,50086145,2,5,1/1/17,0.12,1,0
9707469,7185488,8,0,,,1,0
9707498,43438475,3,152,6/27/19,3.6,3,180
9707531,35671352,1,2,3/20/16,0.05,1,0
9707671,14811787,2,10,7/1/19,0.23,2,339
9707735,15647614,1,11,5/12/19,0.36,2,37
9708577,50126257,2,51,6/30/19,2.06,1,297
9709428,40044130,6,2,6/13/16,0.05,1,0
9709801,50131208,1,0,,,1,0
9710169,16098958,30,1,5/14/17,0.04,96,332
9710184,20709383,90,1,1/8/17,0.03,1,0
9710538,50132533,1,0,,,1,0
9710620,7027191,10,2,1/22/17,0.05,1,0
9711313,14163805,3,129,6/24/19,3.2,1,237
9711921,30707611,1,0,,,1,0
9712126,9339714,3,103,6/24/19,2.46,2,270
9712682,2412806,2,115,6/21/19,2.66,1,247
9712796,50143518,4,0,,,1,0
9712829,8262339,3,3,5/5/19,0.42,1,0
9713045,50144728,2,148,6/18/19,3.47,1,0
9713048,50144624,2,2,6/10/16,0.05,1,0
9713116,50144878,7,1,8/1/16,0.03,1,0
9713594,11575335,2,9,9/9/17,0.21,1,342
9713626,13148824,2,6,1/1/17,0.14,1,0
9713934,16164068,3,5,5/29/17,0.13,1,0
9713997,1317360,1,16,5/22/19,0.83,2,365
9714004,50148553,3,18,9/8/17,0.46,1,0
9714870,202665,5,4,11/25/17,0.12,1,0
9714880,50152355,14,0,,,1,0
9715404,6105861,1,0,,,1,0
9715759,43198464,1,0,,,1,0
9715891,6365575,3,0,,,1,0
9715973,50157334,5,1,12/27/15,0.02,1,0
9716234,43719073,1,104,7/8/19,2.45,5,352
9716437,956269,3,19,6/21/19,0.43,1,34
9717662,4549440,1,0,,,1,0
9717766,50165358,1,0,,,1,0
9720768,31626212,3,141,6/22/19,3.29,5,226
9720809,31626212,30,2,6/22/19,2,5,248
9724452,45198805,1,0,,,1,0
9725232,290908,6,155,6/24/19,3.54,1,155
9725508,16437254,30,10,5/10/19,0.27,21,246
9726043,292084,7,5,7/5/19,0.12,1,59
9726143,37803660,4,1,1/5/16,0.02,1,0
9726720,31543325,20,0,,,1,0
9727332,50199816,1,1,12/23/15,0.02,1,0
9728168,5124437,3,4,12/15/15,0.09,1,0
9728203,3758471,2,1,1/2/16,0.02,2,0
9728739,27163319,5,0,,,1,8
9730117,68890,1,11,10/29/18,0.32,3,365
9730432,50207684,3,74,7/1/19,1.72,1,251
9730784,1038645,1,5,5/15/18,0.12,1,0
9731039,50213378,1,0,,,1,0
9731134,29877911,30,33,6/1/19,0.81,1,247
9731178,8693741,1,2,6/27/16,0.05,1,0
9731739,34939187,3,30,10/23/16,0.68,1,0
9732432,14974205,1,1,1/14/16,0.02,1,0
9732612,33624354,1,1,12/24/15,0.02,1,0
9732834,50220666,7,2,7/14/18,0.05,1,0
9733138,14800483,7,0,,,1,0
9733227,4396337,28,4,4/30/18,0.1,1,0
9733280,11763414,7,13,4/3/18,0.33,1,0
9733741,9408069,1,130,6/3/19,2.98,1,328
9734068,50189863,1,198,6/23/19,4.58,1,250
9735503,166014,7,2,8/6/16,0.05,1,0
9735931,6501582,7,11,5/12/19,0.26,1,0
9735957,49494357,2,23,6/4/19,0.64,1,54
9736071,17870643,1,0,,,1,0
9736123,19135883,4,15,10/15/18,0.35,1,34
9736227,9245509,2,4,1/2/17,0.09,1,0
9736600,50235395,14,0,,,1,0
9737064,33075414,3,3,6/3/19,0.08,1,16
9737153,267959,2,5,1/1/18,0.12,1,0
9737362,14786085,5,3,7/30/16,0.08,1,0
9737516,9392189,5,0,,,1,0
9737840,40169737,1,268,6/26/19,6.12,1,261
9738193,30968452,3,5,1/2/18,0.12,1,365
9738605,50054847,1,0,,,1,0
9739888,50252837,1,0,,,1,0
9740010,389899,28,208,5/26/19,4.8,2,200
9740150,50145118,1,19,1/4/19,0.44,3,0
9740264,11462920,2,19,6/14/16,0.44,1,0
9740386,50255130,4,0,,,1,0
9745297,18830662,1,1,12/17/15,0.02,2,0
9745484,7230698,5,20,7/22/18,0.52,2,18
9746225,14005489,4,0,,,1,0
9746604,50279938,2,118,6/20/19,2.74,1,237
9747059,50282201,1,0,,,1,0
9747647,8768792,5,1,12/15/15,0.02,1,0
9747682,4018726,3,6,6/30/19,2.77,1,60
9748012,9895399,6,1,1/5/16,0.02,1,0
9748877,24260658,2,49,6/19/19,1.52,5,76
9749211,50289490,5,0,,,1,0
9749603,19256647,7,0,,,1,0
9750139,50292584,2,75,6/6/19,1.84,2,364
9750308,50291368,2,18,4/27/19,0.42,1,0
9750406,3051323,20,0,,,1,0
9751043,393473,2,142,6/17/19,3.38,2,89
9752005,4173415,1,103,6/27/19,2.4,1,239
9752053,1587834,2,0,,,1,0
9753018,1527888,31,8,1/3/17,0.19,1,0
9753240,1342653,4,10,11/26/18,0.23,1,326
9753443,2147475,1,3,1/2/17,0.1,1,0
9754436,15231059,3,24,4/7/19,0.56,4,333
9754751,19067539,1,2,8/10/17,0.09,1,0
9754968,10611392,4,13,10/8/18,0.32,1,35
9755074,33401596,3,5,6/27/16,0.12,1,0
9755384,9262409,3,1,12/28/15,0.02,1,0
9755479,18799694,1,0,,,1,0
9755785,47512544,3,1,1/5/16,0.02,1,0
9756236,18954539,1,0,,,1,0
9756258,11513145,1,2,1/8/16,0.05,1,0
9756612,39631811,1,0,,,1,0
9756729,33349807,13,0,,,1,0
9756996,1587220,1,0,,,1,0
9757018,50318467,1,2,1/1/16,0.05,1,0
9757167,4422477,2,1,7/31/16,0.03,1,0
9757351,7952263,4,1,8/27/16,0.03,1,0
9757762,3696938,1,0,,,1,0
9757875,34861728,7,8,10/25/18,0.18,4,320
9758041,50323495,4,52,7/1/19,1.2,1,321
9758320,50324996,21,0,,,1,0
9758378,50324962,30,13,5/11/19,0.34,1,319
9758735,411677,20,0,,,1,0
9759444,13342524,3,6,1/4/17,0.14,1,0
9759525,50331528,5,3,4/20/16,0.08,1,0
9759592,50331556,1,54,5/19/19,1.26,1,180
9759704,6706379,3,2,1/5/16,0.05,1,0
9759957,9039711,1,2,6/10/16,0.05,1,0
9760401,18080415,3,0,,,1,0
9765011,37821056,7,6,1/5/18,0.17,4,278
9765276,37821056,7,13,7/27/18,0.3,4,346
9765762,9662924,5,1,1/5/16,0.02,1,0
9765897,10366292,5,2,9/5/17,0.06,3,0
9765944,10366292,1,0,,,3,0
9766228,38297722,2,1,1/3/16,0.02,1,0
9766922,19874128,2,0,,,1,0
9767424,50364039,2,67,7/7/19,1.57,3,252
9767864,50068597,2,157,7/1/19,3.67,3,324
9768159,618803,3,0,,,1,0
9768199,50366054,3,6,5/14/19,0.14,1,0
9768313,670690,1,0,,,1,0
9768333,9144218,8,0,,,1,0
9768360,50368164,1,7,12/29/16,0.16,1,0
9768492,50368837,3,1,1/2/18,0.05,2,0
9768765,50369736,18,1,1/29/16,0.02,1,0
9769423,50372319,2,70,1/2/18,1.63,1,342
9769817,50374022,5,13,1/2/17,0.31,2,0
9770041,96598,7,2,1/1/19,0.19,1,0
9770249,2001524,3,97,6/19/19,2.22,1,47
9770459,49293531,14,18,6/30/19,0.5,3,189
9771893,16098958,30,1,8/31/17,0.04,96,282
9772152,47577639,4,48,6/19/19,1.19,2,280
9772486,50385630,2,1,10/10/16,0.03,1,358
9772539,16098958,30,1,1/19/16,0.02,96,332
9773158,31758028,7,0,,,1,37
9773384,3816296,1,0,,,1,0
9775055,12974174,1,1,1/1/16,0.02,1,0
9775146,50396427,28,12,5/9/19,0.31,1,256
9775237,38263259,5,7,5/21/18,0.16,1,0
9775296,24894370,1,5,1/3/16,0.12,1,0
9775397,50397134,1,0,,,1,0
9776054,22098830,3,33,6/12/16,0.76,1,178
9777387,502563,3,134,6/23/19,3.08,2,23
9777504,9424650,3,74,6/27/19,1.73,1,179
9777601,2491622,1,0,,,1,0
9777669,20068971,2,0,,,1,0
9777883,4098796,2,0,,,1,0
9778049,11026504,2,30,4/7/19,0.8,1,0
9778407,40571321,1,0,,,1,0
9778579,50411330,1,2,6/22/16,0.05,1,0
9778583,34351124,1,1,1/3/16,0.02,1,0
9778855,10262649,4,24,10/13/16,0.57,2,0
9778978,32525636,3,1,5/22/16,0.03,1,0
9779136,3758471,10,1,1/6/16,0.02,2,0
9779228,15401907,20,0,,,1,0
9779960,30793816,1,17,10/8/17,0.4,1,205
9785516,4094857,3,23,12/30/18,0.54,1,17
9785847,42424450,2,1,12/31/15,0.02,1,0
9786021,50442604,1,1,1/1/16,0.02,1,0
9786182,26627436,28,42,8/19/18,1,1,16
9786398,1698487,1,90,6/16/19,2.08,1,345
9786543,49293531,15,14,5/16/19,0.38,3,251
9786769,50445531,1,0,,,1,0
9787107,24260658,2,17,4/21/19,0.45,5,0
9787590,50448556,5,0,,,5,0
9787634,20328794,10,3,8/21/17,0.07,1,0
9788114,785524,1,132,6/29/19,3.11,2,211
9788141,50448556,1,1,12/3/15,0.02,5,0
9789339,10338528,4,8,12/26/18,0.19,1,173
9789350,50455731,3,26,1/25/18,0.6,1,0
9790098,50448556,1,0,,,5,0
9790355,50459536,1,0,,,1,0
9790462,2949577,4,2,5/2/16,0.05,1,0
9790748,16098958,30,1,3/30/19,0.3,96,336
9790995,39615319,2,3,4/18/16,0.08,1,0
9791355,50463621,4,0,,,1,0
9791362,8265805,3,0,,,1,0
9792286,48593918,2,187,7/7/19,4.31,1,86
9792315,5814274,4,0,,,1,0
9792323,1475015,30,3,4/19/19,0.09,52,331
9792367,50467679,3,3,12/18/17,0.1,1,0
9792720,20337316,1,1,12/24/15,0.02,1,0
9793213,7036796,5,0,,,1,0
9793465,13811334,1,1,4/13/16,0.03,1,0
9793542,50472471,3,16,4/28/19,0.4,1,365
9793665,11358093,5,0,,,1,0
9793676,50473263,1,0,,,1,0
9794077,23698012,1,0,,,1,0
9794251,50475515,12,0,,,1,0
9794364,8546088,2,42,3/19/19,1.02,1,0
9794402,17490821,3,1,12/28/15,0.02,1,0
9794825,18998261,5,0,,,1,0
9795890,23372553,1,1,12/27/15,0.02,1,0
9795958,4205782,4,0,,,1,0
9796155,34202667,3,0,,,1,0
9796737,41003664,9,2,6/12/17,0.05,1,0
9797293,5474579,1,0,,,1,0
9797510,50490104,2,0,,,1,0
9798242,22247089,2,51,6/15/19,1.19,1,139
9800247,36585734,1,0,,,1,0
9802654,4050348,1,0,,,1,0
9804243,2330750,3,4,8/17/18,0.13,1,0
9804299,3285138,5,1,1/5/16,0.02,1,0
9804368,48705835,6,100,6/19/19,2.37,1,257
9804516,49347242,1,3,8/22/16,0.08,1,0
9804814,10487850,1,0,,,1,0
9804849,12996782,7,0,,,1,0
9805128,50520029,7,2,9/1/16,0.05,1,0
9805274,2329581,7,4,12/26/17,0.12,2,0
9806373,50523735,2,131,6/23/19,3.06,1,273
9806634,4765305,1,3,6/24/19,0.08,4,201
9806799,30283594,30,0,,,121,331
9807059,50526314,1,0,,,1,0
9807758,16098958,30,2,5/31/17,0.05,96,321
9808151,30223110,4,1,4/28/16,0.03,1,0
9808637,10316525,3,3,9/3/16,0.07,1,0
9808859,16098958,30,1,11/30/16,0.03,96,365
9809458,3829864,2,6,12/2/18,0.32,1,0
9809784,3976298,5,1,1/2/16,0.02,1,89
9809911,50537550,2,24,6/24/19,0.56,1,365
9810235,50539403,4,0,,,1,0
9810271,50539477,30,100,5/31/19,2.31,2,183
9810506,50540315,3,0,,,1,0
9810696,50541121,2,137,6/24/19,3.14,1,317
9811274,16003028,5,2,6/28/16,0.05,1,0
9813364,13275669,3,0,,,1,0
9818465,24554945,6,5,1/1/19,0.16,1,1
9819018,49861582,28,2,1/14/16,0.05,1,0
9819164,17557243,1,0,,,1,0
9819437,1106592,3,0,,,1,0
9819545,22159648,1,2,1/2/19,0.21,2,0
9819589,2290932,2,4,5/27/18,0.17,1,0
9820053,22440410,2,1,1/6/16,0.02,1,0
