host_id,host_name,list_id,neighbourhood_group,neighbourhood,calculated_host_listings_count
4671389,Samuel,11295918,Brooklyn,Prospect-Lefferts Gardens,1
59032240,Matt,11296590,Manhattan,Chelsea,1
4726696,Maria,11298300,Manhattan,Upper West Side,1
59066199,DaKyung,11301136,Manhattan,Upper East Side,1
59095370,Gabriella,11304325,Manhattan,West Village,1
6761373,Iquo,11304836,Brooklyn,Flatbush,1
59105771,Rachel,11305815,Manhattan,Inwood,1
344035,Brooklyn&   Breakfast    -Len-,11305912,Brooklyn,Prospect Heights,13
2856748,Ruchi,11309973,Manhattan,East Village,49
2856748,Ruchi,11311470,Manhattan,East Village,49
5577926,Lou,11315999,Queens,Astoria,4
3530018,Scott,11316570,Brooklyn,Bedford-Stuyvesant,1
20527254,Eddy,11317209,Brooklyn,Williamsburg,1
51025844,Kdn,11319227,Manhattan,Inwood,3
47625541,Jeff,11320246,Manhattan,East Village,2
24789838,Aljosha,11320482,Bronx,Kingsbridge,2
59215698,Daniela,11321187,Manhattan,Upper East Side,2
59215650,Jil,11321484,Brooklyn,Williamsburg,1
17824959,Allison,11322391,Brooklyn,Bushwick,1
1525033,Monique,11322591,Brooklyn,Williamsburg,1
31860430,Grayson,11324531,Brooklyn,Greenpoint,1
59070885,Eric Charles,11324565,Manhattan,Upper East Side,1
3417090,Trevor,11325107,Manhattan,Gramercy,1
404629,Jazzy,11325635,Brooklyn,Bedford-Stuyvesant,1
13125944,Calvin,11326009,Manhattan,Hell's Kitchen,2
41616878,Melissa,11334160,Brooklyn,Bushwick,4
47515751,Jennyfer,11334476,Manhattan,Inwood,2
35095754,Lorraine,11334624,Manhattan,Lower East Side,2
5650826,Colin,11335874,Manhattan,East Harlem,1
22570120,Charles,11337187,Brooklyn,Williamsburg,2
3660628,Michelle,11337913,Manhattan,Upper West Side,1
59345189,Jenniffer,11338529,Manhattan,Inwood,1
58179165,Meg,11339109,Brooklyn,Williamsburg,1
10990986,Daniel,11339154,Manhattan,Upper West Side,1
978580,Marta,11341650,Brooklyn,Bushwick,1
5368671,Kevin,11343196,Brooklyn,Cobble Hill,1
26082446,Natali,11344203,Brooklyn,Bushwick,1
29658310,Nathaniel,11351798,Manhattan,Greenwich Village,1
26024758,Sabia,11352664,Manhattan,East Harlem,1
49621731,Angel,11355476,Manhattan,Little Italy,1
7194539,Chris,11356941,Brooklyn,Williamsburg,1
6369681,Juliann,11357182,Brooklyn,Williamsburg,1
59499901,Nate,11359026,Manhattan,Hell's Kitchen,1
42389158,Han And Denyce,11359148,Brooklyn,Flatbush,1
53356372,Brenda,11359913,Manhattan,Gramercy,1
59509831,Jaleelah A.,11360407,Brooklyn,Clinton Hill,1
1565924,Johanna,11360854,Manhattan,East Harlem,1
59529529,Han,11362569,Manhattan,Hell's Kitchen,6
29392554,Yana,11363349,Manhattan,East Village,1
6669178,Jay,11370047,Manhattan,Harlem,1
12797993,Richard,11370207,Brooklyn,Bushwick,1
59595517,Lisa,11371099,Brooklyn,Bedford-Stuyvesant,1
55618434,Donald,11371535,Bronx,Bronxdale,1
22577148,Diana,11371773,Brooklyn,Bedford-Stuyvesant,7
32974295,Jacqueline,11371974,Brooklyn,Prospect Heights,1
9777215,Theresa,11372330,Manhattan,Harlem,3
59609062,Evan,11373565,Brooklyn,Williamsburg,1
4275336,Andy,11374387,Manhattan,Upper West Side,1
7605261,Ian,11374453,Manhattan,East Harlem,1
58110428,Mac,11375631,Manhattan,Upper East Side,1
42626435,Will,11377233,Brooklyn,Bedford-Stuyvesant,1
16969920,Talita,11377777,Manhattan,Morningside Heights,1
4161553,Michael,11378048,Brooklyn,Gowanus,1
5120972,Rachel And Bart,11378564,Brooklyn,Greenpoint,1
49021868,Conor,11381288,Manhattan,Lower East Side,1
17598715,Ryan,11387473,Brooklyn,Red Hook,1
51425591,Matthew,11389037,Brooklyn,Greenpoint,1
59746634,Joël,11389773,Manhattan,Chelsea,1
59756933,Magdalena,11391101,Brooklyn,Bushwick,1
9585945,Tom & Emma,11396225,Manhattan,Harlem,1
2821175,Theresa,11396922,Brooklyn,Prospect Heights,1
31284498,Abe,11397141,Brooklyn,Williamsburg,1
4218873,Elizabeth,11398939,Brooklyn,Sunset Park,1
23590752,Neriza,11399898,Manhattan,East Village,1
59849677,Tom & Mel,11401884,Manhattan,East Harlem,1
9290968,Marco,11407817,Queens,Astoria,1
57287881,Ivy,11411361,Brooklyn,Williamsburg,1
18873268,Sandy,11411839,Brooklyn,Bedford-Stuyvesant,1
59916586,Eugenia,11412104,Brooklyn,Williamsburg,1
40744172,Laurie,11412169,Manhattan,Midtown,1
59922151,Pierce,11412980,Brooklyn,Cobble Hill,1
6705983,Laurie,11414971,Queens,Jackson Heights,1
20868549,Kerri,11415455,Manhattan,East Village,1
6034691,Eleena,11419133,Manhattan,Chelsea,1
59913399,Michael,11419512,Brooklyn,Williamsburg,1
16098958,Jeremy & Laura,11419898,Manhattan,Financial District,96
45404393,Say,11420840,Queens,Jackson Heights,1
1746436,Dami,11421477,Manhattan,West Village,1
51276298,Kayan,11421994,Queens,Ridgewood,1
59996301,Joseph,11422056,Queens,Maspeth,1
7505413,Tim,11422779,Manhattan,Lower East Side,1
1449155,Hadley,11431526,Brooklyn,Carroll Gardens,1
60059749,Amanda,11431871,Brooklyn,Crown Heights,2
3395433,Nick,11433561,Manhattan,East Village,1
60077790,Veronica,11434339,Manhattan,Harlem,1
5162192,Amy,11434570,Manhattan,Upper West Side,12
12925391,Claire,11434848,Manhattan,Harlem,1
30545042,Waciuma,11435529,Brooklyn,Gowanus,1
16098958,Jeremy & Laura,11435936,Manhattan,Theater District,96
217922,Eileen,11436132,Queens,Long Island City,1
25194025,Tessa & Negra,11437634,Queens,Astoria,1
354385,Chris,11437792,Brooklyn,Williamsburg,1
4422962,Remo,11438189,Brooklyn,Bedford-Stuyvesant,1
9896078,Geraldine,11439208,Brooklyn,Williamsburg,1
60112093,Miranda,11439224,Manhattan,Kips Bay,1
1721738,Amir,11440252,Manhattan,Upper East Side,1
26104727,Ambika,11441498,Manhattan,Upper West Side,1
6501137,Dee,11441692,Manhattan,West Village,1
24405972,Paula,11442506,Manhattan,Upper West Side,1
60145132,Annett And Chuck,11442670,Queens,Jamaica,1
60163700,Dee,11444671,Manhattan,Harlem,4
2856748,Ruchi,11450373,Manhattan,West Village,49
31500454,Maria,11451070,Manhattan,Morningside Heights,1
2266717,Thais & Antoine,11451660,Brooklyn,Greenpoint,1
17038671,Anthony,11452070,Manhattan,West Village,2
1621363,Elizabeth,11452547,Brooklyn,Boerum Hill,2
12531773,Renata,11452989,Manhattan,Harlem,2
22169347,Laura,11453029,Brooklyn,Crown Heights,1
2119276,Host,11453784,Manhattan,Chelsea,39
16245414,Shae,11455372,Brooklyn,Bushwick,4
60239797,Hazuki,11456047,Queens,Elmhurst,1
60244293,Savannah,11456592,Brooklyn,Bedford-Stuyvesant,2
9419684,Mike,11456821,Manhattan,Hell's Kitchen,3
16098958,Jeremy & Laura,11457413,Manhattan,Financial District,96
16589150,Daniel,11457547,Manhattan,East Village,1
45033175,Eugene,11457577,Manhattan,Hell's Kitchen,3
16098958,Jeremy & Laura,11458818,Manhattan,Theater District,96
9419684,Mike,11458973,Manhattan,Hell's Kitchen,3
20175896,Zack,11459084,Manhattan,Lower East Side,1
60266817,Alberto,11459958,Brooklyn,Williamsburg,1
60278793,Lisa,11460993,Manhattan,Harlem,1
12981247,Allison,11461331,Brooklyn,Crown Heights,1
16919101,Eric,11461524,Brooklyn,Greenpoint,1
60281397,Lugao,11461798,Manhattan,Upper West Side,3
14076492,Shira,11462440,Manhattan,Upper West Side,1
46453731,Gabriela,11462944,Manhattan,Harlem,1
48870027,Selim,11465084,Manhattan,East Village,1
60346942,Josh & Madeleine,11470210,Brooklyn,Bedford-Stuyvesant,4
15145474,Denisse,11474664,Queens,Ozone Park,4
1524765,Christopher,11474808,Brooklyn,Clinton Hill,1
60401178,Dan,11477869,Brooklyn,Gowanus,1
60409176,C.E.,11478813,Manhattan,Flatiron District,1
24031106,James,11479334,Manhattan,Harlem,1
7990995,Juno,11480835,Brooklyn,Bushwick,1
60294559,Vidya,11481037,Manhattan,Midtown,1
51278789,Grace,11481639,Queens,Corona,2
60446325,Taniesha,11483117,Brooklyn,Clinton Hill,1
10174622,Ash,11484489,Manhattan,Nolita,1
2856748,Ruchi,11484596,Manhattan,Hell's Kitchen,49
27378293,Lendy,11486357,Manhattan,Harlem,3
4964682,Luis And Oriana,11486601,Manhattan,Marble Hill,1
2856748,Ruchi,11488593,Manhattan,Midtown,49
8536366,Shai,11490215,Manhattan,Morningside Heights,1
24743701,Renata And Howard,11490744,Brooklyn,Prospect-Lefferts Gardens,2
60500336,Adam,11491051,Manhattan,Murray Hill,1
60502606,Brooke,11491696,Manhattan,Upper West Side,1
60516459,Ana,11493255,Manhattan,Upper West Side,1
51646459,Attika,11495721,Brooklyn,Bedford-Stuyvesant,1
60535622,Adela,11495792,Brooklyn,Crown Heights,1
60535711,Bruce,11495797,Manhattan,Midtown,2
15145474,Denisse,11496210,Queens,Ozone Park,4
60542135,Amal & Emad,11496607,Manhattan,Harlem,1
831572,Rupert,11496968,Brooklyn,Fort Greene,1
6067526,Matt,11497795,Queens,Jackson Heights,1
60501531,John,11497938,Bronx,Spuyten Duyvil,1
6502531,Andrea,11503335,Manhattan,Chelsea,2
60596749,Neil,11503509,Manhattan,Morningside Heights,1
60615372,Katy,11505981,Manhattan,Upper East Side,1
923791,Daniel,11506248,Brooklyn,South Slope,2
60639864,Joseph,11509497,Brooklyn,Bedford-Stuyvesant,1
23901404,Ray,11511431,Manhattan,Harlem,1
1827164,Diana,11511466,Manhattan,Upper East Side,1
17752872,Cleo,11511592,Manhattan,Harlem,1
2119276,Host,11512962,Manhattan,Midtown,39
47105925,Afnan,11513480,Brooklyn,Crown Heights,1
50462669,Mo,11514023,Manhattan,Upper West Side,1
60688035,Marta,11514756,Manhattan,Midtown,2
54772069,Dominic,11514862,Brooklyn,Crown Heights,1
19249692,Peter,11521447,Manhattan,Chinatown,1
60753668,Therese,11522815,Brooklyn,Williamsburg,1
21937063,Ari,11524437,Manhattan,East Harlem,1
576387,Noah,11526590,Manhattan,Nolita,1
21960625,Erjon,11526684,Queens,Flushing,1
15152746,Joseph,11526771,Manhattan,Gramercy,1
1141610,Maria,11528951,Brooklyn,Crown Heights,1
149430,Tida,11529142,Manhattan,East Harlem,2
14406362,Melissa,11529406,Brooklyn,Bay Ridge,1
60802539,Hannah,11529467,Brooklyn,Crown Heights,1
42535703,Fma,11530901,Manhattan,East Harlem,2
740029,Emily,11531130,Brooklyn,Williamsburg,1
27906470,Robin,11531154,Manhattan,Chelsea,1
60817772,Robina,11531322,Brooklyn,Sunset Park,1
420399,Gautam,11531744,Manhattan,Upper East Side,2
60821050,Ashley,11532023,Brooklyn,Williamsburg,1
24319977,Charles,11532518,Manhattan,East Village,1
11670284,Val,11534035,Manhattan,Upper East Side,2
7539044,Vinciane,11535506,Manhattan,SoHo,2
52203920,Jennifer,11542467,Manhattan,Washington Heights,1
25237492,Juliana,11543453,Manhattan,Washington Heights,34
35664937,Zachary,11544438,Manhattan,Lower East Side,1
25237492,Juliana,11544577,Manhattan,Washington Heights,34
60915621,Lynn,11544648,Manhattan,Chinatown,1
8167445,Pedro,11545797,Brooklyn,Bedford-Stuyvesant,1
44357881,Lauren,11546462,Manhattan,Midtown,1
13125944,Calvin,11546806,Manhattan,Hell's Kitchen,2
8200984,Emilie,11547077,Brooklyn,Park Slope,1
22551065,Tamir,11547246,Manhattan,Lower East Side,1
36625256,Allison,11547352,Brooklyn,Bushwick,1
55601638,Sarah,11548744,Queens,Long Island City,1
27751504,Liz,11549676,Brooklyn,Kensington,1
697442,Chris And Zach,11549838,Brooklyn,East Flatbush,3
18002193,Jay,11552389,Manhattan,Hell's Kitchen,1
60990988,Terrence,11552402,Manhattan,Harlem,1
3483450,Aswad,11553357,Brooklyn,Bedford-Stuyvesant,3
42619297,John,11553360,Brooklyn,Fort Greene,2
39226206,Rae,11553426,Manhattan,East Harlem,1
26138712,,11553543,Queens,Ditmars Steinway,1
10558652,Teddy,11553765,Manhattan,Chinatown,2
61003876,Darren,11553908,Manhattan,Upper East Side,1
56043282,Emily,11554224,Manhattan,Upper West Side,1
60126047,Renuca,11554255,Queens,Jamaica,1
2856748,Ruchi,11557387,Manhattan,Midtown,49
2856748,Ruchi,11558167,Manhattan,Murray Hill,49
10307134,Anna,11563821,Manhattan,Chelsea,2
52997121,Iwona,11564373,Queens,Jamaica,4
33856311,Brooke,11564448,Manhattan,Upper East Side,1
61088024,John,11564960,Manhattan,Upper East Side,1
60687546,Dan,11565841,Brooklyn,Prospect-Lefferts Gardens,2
61099962,Rhianna,11566601,Brooklyn,Prospect Heights,1
11523568,Kate,11567121,Manhattan,West Village,1
10929225,Louise,11567179,Queens,Ridgewood,1
48024019,Andrea,11567796,Manhattan,Midtown,1
1253313,Gabriel,11567815,Queens,Astoria,1
5333348,Francesco & Olivia,11568026,Manhattan,Tribeca,1
1432593,Val,11569227,Brooklyn,Bushwick,1
55504410,Vanita,11569560,Manhattan,Murray Hill,1
48202082,Ian,11571180,Manhattan,East Harlem,1
11764237,David,11573269,Manhattan,Kips Bay,1
59493714,Mirinda,11573292,Manhattan,East Village,1
7041668,Karen,11573695,Brooklyn,Crown Heights,1
61175876,Raquel,11574674,Brooklyn,Bushwick,2
3867,Luke,11574785,Manhattan,Chinatown,2
60346942,Josh & Madeleine,11575073,Brooklyn,Bedford-Stuyvesant,4
61175876,Raquel,11575101,Brooklyn,Bushwick,2
59075666,Das,11580884,Brooklyn,Williamsburg,1
61229318,Hector,11581420,Manhattan,Morningside Heights,1
196298,Hiershenee B.,11581737,Manhattan,Upper West Side,1
130023,Lloyd,11582123,Brooklyn,Bedford-Stuyvesant,2
5466759,Johann,11583439,Manhattan,Midtown,1
61252195,Matthew,11584288,Brooklyn,Williamsburg,1
10563705,Hailey,11584340,Manhattan,Washington Heights,1
5099080,Bridget,11587722,Manhattan,Upper West Side,1
27125291,Arthur,11587779,Manhattan,Upper West Side,1
40470433,Hana,11587997,Manhattan,Lower East Side,1
4732500,Daniel,11588003,Manhattan,Upper West Side,1
17862696,Shahla,11589391,Brooklyn,Gowanus,1
15524268,Joseph,11589713,Brooklyn,Williamsburg,1
50760546,CRNY Monthly Rentals,11589895,Manhattan,Midtown,31
50760546,CRNY Monthly Rentals,11590055,Manhattan,Midtown,31
49413208,Sotira,11591118,Brooklyn,Fort Hamilton,2
23387829,Auroni,11591276,Manhattan,Upper East Side,1
2487433,Octavio,11591364,Brooklyn,Williamsburg,1
51528392,Kevin,11591798,Brooklyn,Crown Heights,1
10703999,Evan,11593365,Manhattan,Chinatown,1
2856748,Ruchi,11595172,Manhattan,Midtown,49
2856748,Ruchi,11595739,Manhattan,Midtown,49
2856748,Ruchi,11596767,Manhattan,Murray Hill,49
61391963,Corporate Housing,11602050,Manhattan,Upper East Side,91
39123185,Eva,11602485,Manhattan,Hell's Kitchen,1
16899697,Martín,11602574,Manhattan,Lower East Side,1
7982432,Joe,11603201,Queens,Long Island City,1
13031745,Madeline,11603743,Brooklyn,Williamsburg,3
16098958,Jeremy & Laura,11603913,Manhattan,Upper West Side,96
14933972,Javier,11604307,Brooklyn,Bedford-Stuyvesant,3
28369674,Ramond,11604885,Brooklyn,Williamsburg,2
61420312,Jay,11605693,Manhattan,Two Bridges,1
12352188,Jasmin,11605983,Brooklyn,Boerum Hill,1
61391963,Corporate Housing,11609108,Manhattan,Little Italy,91
50556696,Jeremy,11609114,Manhattan,Kips Bay,1
19479273,Ryan,11610515,Brooklyn,Bushwick,1
56372211,Gordon,11611298,Manhattan,Gramercy,1
1143620,Kris,11611809,Manhattan,Murray Hill,1
1265437,Niket,11617815,Manhattan,Hell's Kitchen,1
4829797,Chris,11618338,Brooklyn,Williamsburg,1
37312959,Maya,11618854,Queens,East Elmhurst,5
61391963,Corporate Housing,11619745,Manhattan,Hell's Kitchen,91
51446803,Jibari,11619832,Manhattan,Harlem,1
61391963,Corporate Housing,11619987,Manhattan,Little Italy,91
61391963,Corporate Housing,11620062,Manhattan,Kips Bay,91
55468128,Reina,11620118,Brooklyn,Windsor Terrace,7
58234433,Martin,11620821,Queens,Sunnyside,8
23607758,Stefan,11624287,Brooklyn,Cobble Hill,1
20114391,Lisa,11624421,Brooklyn,Fort Greene,2
2666654,Frankie,11624694,Queens,Ditmars Steinway,1
1172202,Funda,11625684,Queens,Ditmars Steinway,5
43128266,常春,11627123,Manhattan,Washington Heights,3
61601216,Sara,11627443,Manhattan,Upper East Side,1
4383413,Alanna,11632924,Brooklyn,East Flatbush,1
28808966,Christopher,11633801,Brooklyn,Crown Heights,1
61382075,Elena,11634575,Manhattan,Washington Heights,2
4187747,Carmel,11634797,Bronx,Riverdale,1
61382075,Elena,11635717,Manhattan,Washington Heights,2
22686950,Emily & Joseph,11636784,Brooklyn,Bushwick,1
61684714,Grace,11637578,Manhattan,Washington Heights,1
524597,Anjela,11638302,Manhattan,Washington Heights,1
1547578,Luc,11638339,Manhattan,East Village,1
25141383,Azeez,11639083,Manhattan,Lower East Side,1
61699814,Shanthi,11639297,Bronx,Kingsbridge,2
2375701,Paul,11639940,Brooklyn,Greenpoint,1
1709718,Victoria,11640318,Manhattan,Midtown,2
34220831,Yilin,11640637,Manhattan,Morningside Heights,1
61719199,Sameer,11641258,Manhattan,Flatiron District,1
21480710,Theodore,11646497,Brooklyn,Bedford-Stuyvesant,2
254650,Brandi,11649223,Manhattan,Harlem,2
2483628,Nicoletta,11649232,Brooklyn,Williamsburg,1
2422648,Sheena,11650429,Brooklyn,Prospect Heights,1
61800014,Shasta,11650863,Manhattan,Lower East Side,1
61391963,Corporate Housing,11651283,Manhattan,Upper East Side,91
61391963,Corporate Housing,11651455,Manhattan,Midtown,91
61804662,Niki,11651505,Queens,Flushing,2
61391963,Corporate Housing,11651554,Manhattan,Greenwich Village,91
3927655,Alexander,11651929,Manhattan,Washington Heights,1
61391963,Corporate Housing,11651980,Manhattan,Midtown,91
1479763,Anthony,11652262,Brooklyn,Williamsburg,1
26405086,Bill & May,11652590,Manhattan,Harlem,4
61391963,Corporate Housing,11652872,Manhattan,Midtown,91
282655,Jenna,11653081,Brooklyn,Flatbush,3
10575779,Andrea,11653913,Queens,Astoria,1
6001746,Kevin,11654372,Brooklyn,Bushwick,1
61842904,Catherine,11655500,Brooklyn,Crown Heights,3
61851697,Vivienne,11656367,Brooklyn,Bedford-Stuyvesant,1
6392776,Stuart,11656396,Brooklyn,Williamsburg,1
46502890,Jackie,11656721,Queens,Jamaica Estates,2
17548437,Michael,11656750,Bronx,Melrose,1
15835554,Jessica,11657285,Brooklyn,Gowanus,1
61863502,Wei,11657725,Manhattan,Upper East Side,1
60346942,Josh & Madeleine,11657888,Brooklyn,Bedford-Stuyvesant,4
21382844,Imran,11658950,Manhattan,Gramercy,1
52347885,Nicole,11659008,Brooklyn,Flatlands,2
24856724,George,11659242,Manhattan,Lower East Side,1
49572092,Laura,11659296,Brooklyn,Williamsburg,1
8856151,Scott,11660015,Manhattan,SoHo,1
61938683,Lone,11667455,Manhattan,Upper West Side,1
60500199,Valery,11667910,Manhattan,Harlem,1
61945871,Peter,11668469,Queens,Rockaway Beach,1
61962183,Christopher,11670639,Queens,Ditmars Steinway,1
61391963,Corporate Housing,11671588,Manhattan,Upper West Side,91
61972032,Giovanni,11672400,Manhattan,Gramercy,1
52794726,Wendi,11672539,Brooklyn,Downtown Brooklyn,1
4992559,Drew,11672600,Brooklyn,Park Slope,1
57694481,Jillian,11672849,Manhattan,Upper West Side,1
16098958,Jeremy & Laura,11673282,Manhattan,Upper East Side,96
61391963,Corporate Housing,11674309,Manhattan,Kips Bay,91
26584499,Ofir,11675095,Manhattan,Upper West Side,8
34564001,Mike,11675256,Manhattan,Chelsea,1
62001039,Liz,11675341,Queens,Forest Hills,1
56714504,Josue,11675715,Bronx,City Island,1
1534857,Sandro,11675817,Manhattan,Chinatown,2
62014546,Nissim,11676984,Manhattan,Upper East Side,1
3850478,Lili,11677431,Brooklyn,Greenpoint,1
8756821,Franco,11677489,Manhattan,Chinatown,1
9073820,Lisa,11678327,Brooklyn,Bedford-Stuyvesant,1
61553719,Katrina,11679675,Brooklyn,Bedford-Stuyvesant,1
13305499,J. Ryan,11680027,Manhattan,Lower East Side,1
116382,Anthony,11684682,Brooklyn,Crown Heights,5
3792156,Sophia,11685868,Brooklyn,Bedford-Stuyvesant,1
61391963,Corporate Housing,11687738,Manhattan,Upper East Side,91
22808020,Genevieve,11689818,Brooklyn,Bushwick,1
46036778,Elle,11690836,Manhattan,Upper East Side,1
12010675,Beverly,11691699,Brooklyn,Sunset Park,1
62130666,Sal,11693193,Brooklyn,Williamsburg,1
45595980,Tny,11695094,Manhattan,Upper East Side,12
16234492,Denise,11695338,Bronx,Soundview,1
33214549,Alexandre,11696801,Manhattan,East Village,5
61391963,Corporate Housing,11697308,Manhattan,Upper East Side,91
22769314,Sandra,11698352,Brooklyn,Williamsburg,1
1838844,Andrew,11699080,Brooklyn,Bushwick,1
1640615,Sarah,11700121,Brooklyn,Bedford-Stuyvesant,1
62192916,Anna,11701404,Manhattan,Upper West Side,1
14898658,Chadanut,11707920,Brooklyn,Kensington,11
62249912,Myra,11710327,Brooklyn,Fort Greene,1
412228,Natalie,11712888,Manhattan,Upper West Side,1
39149459,Daisy,11713899,Manhattan,East Village,1
1486872,Kelly,11714137,Brooklyn,Gowanus,2
10078038,Robert,11714323,Brooklyn,Williamsburg,1
17156658,Native,11714752,Queens,Astoria,1
61391963,Corporate Housing,11715256,Manhattan,Kips Bay,91
3256433,Ira,11715392,Manhattan,Lower East Side,7
61391963,Corporate Housing,11715651,Manhattan,Kips Bay,91
23902914,John,11716677,Manhattan,East Village,1
62298504,Jordan,11716947,Brooklyn,Greenpoint,1
41411171,Asem,11718329,Manhattan,Upper West Side,1
18562674,Belkis,11718547,Manhattan,Harlem,2
62320186,Doris,11720001,Manhattan,Harlem,1
59625377,Bryan,11720130,Manhattan,Hell's Kitchen,1
62335395,Franchesca,11721727,Manhattan,Washington Heights,1
62359474,Brandon,11724873,Manhattan,Hell's Kitchen,1
10620222,Rebecca,11728836,Queens,Astoria,1
1700752,Iliana,11730376,Queens,Elmhurst,1
